Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000075416.5	0	0	0	0	0	0
ENSMUSG00000075431.6	0	0	0	0	0	3
ENSMUSG00000075437.4	0	1	0	0	1	0
ENSMUSG00000075463.3	10	4	4	7	7	4
ENSMUSG00000075511.8	487	481	360	435	360	420
ENSMUSG00000075514.4	36	20	19	48	14	30
ENSMUSG00000075534.5	0	0	0	0	0	0
ENSMUSG00000075538.2	0	0	0	0	0	0
ENSMUSG00000075549.2	0	0	0	0	0	0
ENSMUSG00000075555.11	37	63	48	26	44	46
ENSMUSG00000075558.3	0	0	0	0	0	0
ENSMUSG00000075576.12	13	31	14	22	19	7
ENSMUSG00000075585.3	1	39	17	39	26	17
ENSMUSG00000075586.4	0	0	0	0	0	0
ENSMUSG00000075589.3	0	0	0	0	0	0
ENSMUSG00000075591.2	0	0	0	0	0	0
ENSMUSG00000078122.4	0	0	0	0	0	0
ENSMUSG00000078143.3	0	0	0	0	1	0
ENSMUSG00000078190.6	0	0	0	0	0	0
ENSMUSG00000078247.3	0	0	0	2	1	5
ENSMUSG00000078308.2	0	0	0	0	0	0
ENSMUSG00000078314.2	0	0	0	0	0	0
ENSMUSG00000078444.3	0	11	11	0	6	11
ENSMUSG00000078489.2	0	0	0	0	0	0
ENSMUSG00000078492.3	0	0	0	0	0	0
ENSMUSG00000078494.5	0	0	0	0	0	0
ENSMUSG00000078519.3	0	0	0	0	0	0
ENSMUSG00000078531.3	0	0	0	0	0	0
ENSMUSG00000078600.1	0	0	0	0	0	0
ENSMUSG00000078601.4	0	0	0	0	0	0
ENSMUSG00000078618.3	0	0	0	0	0	0
ENSMUSG00000078635.3	0	0	0	0	0	0
ENSMUSG00000078700.10	13	42	42	70	49	34
ENSMUSG00000078706.4	226	189	112	208	133	145
ENSMUSG00000078838.2	0	0	0	0	0	0
ENSMUSG00000078891.4	0	0	0	0	0	0
ENSMUSG00000078925.10	0	0	0	0	0	0
ENSMUSG00000078952.9	870	1008	1055	667	667	661
ENSMUSG00000078955.3	0	0	4	14	3	5
ENSMUSG00000078956.3	163	80	112	145	104	74
ENSMUSG00000078957.3	0	0	0	0	0	0
ENSMUSG00000078962.4	0	0	0	0	0	0
ENSMUSG00000079000.3	0	1	0	1	0	0
ENSMUSG00000079011.9	0	0	0	1	0	0
ENSMUSG00000079045.3	0	0	0	0	0	0
ENSMUSG00000079048.8	0	0	0	0	0	0
ENSMUSG00000079053.3	0	0	0	0	0	0
ENSMUSG00000079069.1	0	0	0	0	0	0
ENSMUSG00000079070.10	0	0	0	0	0	0
ENSMUSG00000079143.3	0	0	0	0	0	0
ENSMUSG00000079146.2	0	0	0	0	0	0
ENSMUSG00000079163.3	0	0	0	0	0	0
ENSMUSG00000079171.3	0	0	0	0	0	0
ENSMUSG00000079174.3	0	0	0	0	0	0
ENSMUSG00000079179.9	285	310	186	313	248	359
ENSMUSG00000079357.8	0	0	0	0	0	0
ENSMUSG00000079407.9	0	0	0	0	0	0
ENSMUSG00000079467.8	0	1	3	0	3	0
ENSMUSG00000079489.2	0	0	0	0	0	0
ENSMUSG00000079499.9	8	6	6	9	8	1
ENSMUSG00000079505.2	0	22	0	1	1	0
ENSMUSG00000079524.2	0	0	0	0	0	0
ENSMUSG00000079528.9	0	0	0	0	0	0
ENSMUSG00000079564.3	0	0	0	0	0	0
ENSMUSG00000079603.3	0	0	0	0	0	0
ENSMUSG00000079604.9	0	0	0	0	0	0
ENSMUSG00000079645.2	0	0	0	0	0	0
ENSMUSG00000079669.2	0	0	0	0	0	0
ENSMUSG00000079671.8	0	0	0	0	0	0
ENSMUSG00000080058.2	3	5	1	5	0	10
ENSMUSG00000080727.2	0	0	0	3	1	11
ENSMUSG00000081207.4	0	0	0	0	0	0
ENSMUSG00000082488.2	0	0	0	0	0	0
ENSMUSG00000082848.1	0	0	0	0	0	0
ENSMUSG00000083545.2	0	0	0	0	0	0
ENSMUSG00000084085.2	0	0	0	0	0	0
ENSMUSG00000084754.1	0	0	0	0	0	0
ENSMUSG00000084756.1	0	0	0	2	1	0
ENSMUSG00000084757.7	0	0	0	0	0	0
ENSMUSG00000084758.1	0	0	2	0	0	0
ENSMUSG00000084760.1	0	6	0	0	0	0
ENSMUSG00000084761.1	0	0	0	0	0	0
ENSMUSG00000084762.1	0	7	7	15	1	8
ENSMUSG00000084764.1	0	0	0	0	0	0
ENSMUSG00000084766.1	0	0	0	0	0	0
ENSMUSG00000084768.1	0	0	0	0	0	0
ENSMUSG00000084769.1	0	0	0	0	1	0
ENSMUSG00000084771.8	9	19	7	10	14	6
ENSMUSG00000084772.1	0	0	0	0	0	4
ENSMUSG00000084773.1	0	0	0	0	0	0
ENSMUSG00000084774.1	0	0	0	0	0	0
ENSMUSG00000084775.2	0	0	0	0	0	0
ENSMUSG00000084776.1	0	0	0	0	0	0
ENSMUSG00000084780.7	0	0	0	0	0	0
ENSMUSG00000084781.1	0	0	0	0	0	0
ENSMUSG00000084783.1	0	0	0	0	1	0
ENSMUSG00000084785.1	0	0	0	0	0	0
ENSMUSG00000084787.1	0	0	0	0	0	0
ENSMUSG00000084788.1	0	0	0	0	0	0
ENSMUSG00000084789.1	0	0	3	2	0	1
ENSMUSG00000084790.1	22	32	26	27	24	33
ENSMUSG00000084791.1	0	0	0	0	0	0
ENSMUSG00000084792.1	0	0	0	0	0	5
ENSMUSG00000084794.1	0	0	4	0	3	0
ENSMUSG00000084795.1	0	0	0	0	0	0
ENSMUSG00000084796.1	11	32	2	14	3	2
ENSMUSG00000084797.1	0	0	0	5	5	0
ENSMUSG00000084798.1	0	0	0	0	0	0
ENSMUSG00000084799.7	55	38	21	31	11	20
ENSMUSG00000084800.1	0	0	0	0	0	0
ENSMUSG00000084802.1	0	0	0	0	0	0
ENSMUSG00000084803.8	0	0	0	0	1	0
ENSMUSG00000084804.1	0	0	0	0	0	0
ENSMUSG00000084805.1	0	0	0	0	0	0
ENSMUSG00000084806.1	0	0	0	0	0	0
ENSMUSG00000084807.1	0	10	0	1	0	0
ENSMUSG00000084808.7	5	11	7	16	5	5
ENSMUSG00000084809.1	0	0	0	0	0	0
ENSMUSG00000084811.1	0	0	0	0	0	0
ENSMUSG00000084816.1	0	0	4	0	2	0
ENSMUSG00000084818.1	0	0	0	0	0	0
ENSMUSG00000084819.1	0	0	0	0	0	0
ENSMUSG00000084821.1	0	0	0	0	0	0
ENSMUSG00000084822.1	0	0	0	0	0	0
ENSMUSG00000084823.2	0	0	0	0	0	0
ENSMUSG00000084824.1	0	0	0	0	0	0
ENSMUSG00000084825.1	0	7	1	2	0	0
ENSMUSG00000084826.7	8	0	2	4	1	1
ENSMUSG00000084828.1	0	0	0	0	0	0
ENSMUSG00000084829.7	0	0	0	0	1	0
ENSMUSG00000084833.1	0	0	0	0	0	0
ENSMUSG00000084834.1	0	0	0	0	1	0
ENSMUSG00000084835.1	16	0	0	2	5	6
ENSMUSG00000084837.1	0	0	0	0	0	0
ENSMUSG00000084839.1	0	0	0	2	0	0
ENSMUSG00000084840.1	0	0	0	0	0	0
ENSMUSG00000084843.1	0	0	0	0	0	0
ENSMUSG00000084844.3	0	0	0	0	0	0
ENSMUSG00000084846.1	12	5	0	0	1	1
ENSMUSG00000084847.7	0	0	0	0	0	0
ENSMUSG00000084848.1	0	4	4	8	2	5
ENSMUSG00000084849.1	0	0	0	0	0	0
ENSMUSG00000084850.1	0	0	0	0	0	0
ENSMUSG00000084851.1	0	0	0	0	0	0
ENSMUSG00000084853.1	0	0	0	0	0	0
ENSMUSG00000084854.1	0	0	0	6	3	0
ENSMUSG00000084856.1	0	0	2	0	3	3
ENSMUSG00000084859.7	0	0	0	0	0	0
ENSMUSG00000084860.1	0	0	0	0	0	0
ENSMUSG00000084861.1	0	0	0	0	0	0
ENSMUSG00000084862.1	0	1	4	0	3	0
ENSMUSG00000084863.1	0	0	0	0	0	0
ENSMUSG00000084864.1	0	0	0	0	0	0
ENSMUSG00000084865.1	0	0	0	0	0	0
ENSMUSG00000084866.1	0	0	4	2	3	0
ENSMUSG00000084869.1	0	0	0	0	0	0
ENSMUSG00000084870.1	0	0	0	0	0	0
ENSMUSG00000084871.1	0	0	0	0	0	0
ENSMUSG00000084873.2	0	0	0	0	0	0
ENSMUSG00000084875.2	0	0	0	0	0	0
ENSMUSG00000084876.7	0	0	0	2	0	9
ENSMUSG00000084878.1	0	0	0	0	0	0
ENSMUSG00000084880.1	1	0	2	5	2	14
ENSMUSG00000084881.1	0	0	0	0	0	0
ENSMUSG00000084884.1	0	0	0	0	0	0
ENSMUSG00000084885.7	0	0	0	4	0	0
ENSMUSG00000084887.1	0	0	0	0	0	0
ENSMUSG00000084889.1	0	0	0	0	0	0
ENSMUSG00000084890.1	0	0	0	0	0	0
ENSMUSG00000084891.1	0	0	0	0	0	0
ENSMUSG00000084892.1	0	0	0	0	0	0
ENSMUSG00000084894.1	0	0	0	0	0	0
ENSMUSG00000084895.1	0	0	0	0	0	0
ENSMUSG00000084896.1	9	0	6	8	4	13
ENSMUSG00000084898.1	0	0	0	0	0	0
ENSMUSG00000084899.1	23	33	58	24	34	37
ENSMUSG00000084901.6	0	0	0	0	0	0
ENSMUSG00000084904.1	13	4	5	7	4	4
ENSMUSG00000084905.1	0	0	0	0	0	0
ENSMUSG00000084906.1	0	0	0	0	0	0
ENSMUSG00000084907.1	0	0	0	0	0	0
ENSMUSG00000084908.2	0	0	0	0	0	0
ENSMUSG00000084909.1	0	0	0	0	0	0
ENSMUSG00000084910.1	0	31	10	3	5	19
ENSMUSG00000084911.1	0	0	0	0	0	0
ENSMUSG00000084913.3	0	0	0	0	0	0
ENSMUSG00000084915.2	10	17	0	1	2	2
ENSMUSG00000084916.1	0	0	0	0	0	0
ENSMUSG00000084917.3	0	0	0	0	0	0
ENSMUSG00000084918.1	0	0	0	0	0	0
ENSMUSG00000084919.1	0	0	0	0	0	0
ENSMUSG00000084920.1	0	0	0	0	0	0
ENSMUSG00000084921.1	0	0	0	0	0	0
ENSMUSG00000084923.1	0	0	0	0	0	0
ENSMUSG00000084925.7	16	0	3	10	11	7
ENSMUSG00000084929.1	0	0	0	0	0	0
ENSMUSG00000084930.1	0	0	0	1	0	5
ENSMUSG00000084932.1	0	0	0	0	0	0
ENSMUSG00000084933.1	0	0	7	3	1	0
ENSMUSG00000084934.1	0	0	0	0	0	0
ENSMUSG00000084935.1	0	0	0	0	0	0
ENSMUSG00000084936.1	0	0	0	0	0	0
ENSMUSG00000084937.1	0	0	0	0	0	0
ENSMUSG00000084938.1	0	0	0	0	0	0
ENSMUSG00000084939.2	0	0	0	0	0	0
ENSMUSG00000084940.2	0	0	0	0	0	0
ENSMUSG00000084941.1	7	28	30	41	10	32
ENSMUSG00000084942.1	0	0	0	0	0	0
ENSMUSG00000084944.1	0	0	0	0	0	0
ENSMUSG00000084945.1	0	0	2	0	0	0
ENSMUSG00000084946.2	0	0	0	0	0	0
ENSMUSG00000084947.1	0	0	0	0	0	0
ENSMUSG00000084948.1	0	0	0	0	0	0
ENSMUSG00000084949.1	0	0	0	0	0	0
ENSMUSG00000084950.7	0	3	5	5	2	0
ENSMUSG00000084951.1	0	0	2	0	0	0
ENSMUSG00000084954.2	0	0	0	0	0	0
ENSMUSG00000084956.7	0	0	0	1	1	2
ENSMUSG00000084959.1	0	0	0	0	0	0
ENSMUSG00000084960.1	0	0	0	0	0	0
ENSMUSG00000084962.1	0	0	0	0	0	0
ENSMUSG00000084963.1	0	0	0	0	0	0
ENSMUSG00000084964.2	0	0	0	0	0	0
ENSMUSG00000084966.1	0	0	0	0	1	0
ENSMUSG00000084967.1	0	0	0	0	0	0
ENSMUSG00000084968.1	0	0	0	0	0	4
ENSMUSG00000084969.1	0	0	0	4	0	0
ENSMUSG00000084970.1	0	0	0	0	0	0
ENSMUSG00000084971.1	0	0	0	0	0	0
ENSMUSG00000084973.2	0	15	0	14	7	0
ENSMUSG00000084974.1	1	0	0	0	1	0
ENSMUSG00000084978.1	0	0	0	0	0	0
ENSMUSG00000084979.1	0	0	0	0	1	0
ENSMUSG00000084980.1	37	9	50	35	19	20
ENSMUSG00000084981.7	0	0	3	0	0	0
ENSMUSG00000084983.7	0	0	0	0	0	0
ENSMUSG00000084984.8	0	0	0	0	0	0
ENSMUSG00000084985.1	0	0	0	0	0	0
ENSMUSG00000084986.1	0	0	0	0	0	0
ENSMUSG00000084987.1	0	11	0	3	0	3
ENSMUSG00000084990.1	0	0	0	0	0	0
ENSMUSG00000084992.1	0	0	0	0	0	0
ENSMUSG00000084993.1	0	0	0	0	0	0
ENSMUSG00000084995.8	0	0	0	0	0	0
ENSMUSG00000084996.1	0	0	0	0	0	0
ENSMUSG00000084997.7	0	0	0	0	0	0
ENSMUSG00000084998.1	0	0	2	2	1	4
ENSMUSG00000084999.2	0	0	2	0	0	0
ENSMUSG00000085000.1	0	0	0	0	0	0
ENSMUSG00000085001.1	0	0	0	0	0	0
ENSMUSG00000085002.1	0	0	0	0	0	0
ENSMUSG00000085003.1	0	0	0	0	0	0
ENSMUSG00000085004.1	0	0	0	0	0	0
ENSMUSG00000085007.2	0	0	0	4	1	2
ENSMUSG00000085008.1	0	0	6	12	5	2
ENSMUSG00000085009.1	0	0	0	0	0	0
ENSMUSG00000085010.1	0	0	0	0	0	0
ENSMUSG00000085012.1	0	0	0	5	5	8
ENSMUSG00000085014.1	0	3	0	0	1	0
ENSMUSG00000085015.1	0	0	0	0	0	0
ENSMUSG00000085016.1	0	0	0	0	0	0
ENSMUSG00000085017.1	0	0	0	0	0	0
ENSMUSG00000085019.2	0	0	0	0	0	0
ENSMUSG00000085020.1	0	0	0	0	0	0
ENSMUSG00000085021.1	0	0	0	0	0	0
ENSMUSG00000085022.2	37	101	74	168	100	78
ENSMUSG00000085023.1	0	0	5	0	0	0
ENSMUSG00000085024.1	0	0	3	3	3	18
ENSMUSG00000085025.1	0	0	0	0	0	0
ENSMUSG00000085026.1	0	0	0	0	0	0
ENSMUSG00000085027.1	0	0	0	0	0	0
ENSMUSG00000085029.1	0	0	0	0	0	0
ENSMUSG00000085030.1	5	8	12	12	10	26
ENSMUSG00000085032.1	0	0	0	0	0	0
ENSMUSG00000085033.1	0	0	0	0	0	0
ENSMUSG00000085034.1	0	0	0	0	0	0
ENSMUSG00000085035.1	12	8	20	7	14	8
ENSMUSG00000085036.1	0	0	0	0	0	0
ENSMUSG00000085037.1	20	1	13	31	15	15
ENSMUSG00000085039.2	0	0	4	0	0	0
ENSMUSG00000085041.1	0	0	0	0	0	0
ENSMUSG00000085042.7	67	25	11	62	32	43
ENSMUSG00000085043.1	0	0	0	0	0	0
ENSMUSG00000085044.1	0	0	0	0	0	0
ENSMUSG00000085046.1	0	0	0	0	0	0
ENSMUSG00000085047.1	0	0	0	0	0	0
ENSMUSG00000085048.1	0	0	0	0	0	0
ENSMUSG00000085049.1	0	0	4	0	4	0
ENSMUSG00000085051.1	0	0	0	0	0	0
ENSMUSG00000085053.1	0	0	0	0	0	0
ENSMUSG00000085054.2	0	0	0	4	1	4
ENSMUSG00000085055.1	0	0	0	0	0	0
ENSMUSG00000085057.7	0	0	0	0	1	0
ENSMUSG00000085058.2	14	21	1	14	24	24
ENSMUSG00000085059.1	0	0	0	0	0	0
ENSMUSG00000085060.1	0	0	0	0	0	0
ENSMUSG00000085063.1	0	0	0	0	0	0
ENSMUSG00000085067.2	0	0	0	0	0	0
ENSMUSG00000085068.1	0	0	0	0	0	0
ENSMUSG00000085069.2	0	0	2	1	5	0
ENSMUSG00000085070.1	0	0	0	0	0	0
ENSMUSG00000085071.1	0	0	0	0	0	4
ENSMUSG00000085072.1	0	9	13	7	2	3
ENSMUSG00000085074.1	0	0	0	0	0	0
ENSMUSG00000085075.1	0	0	0	0	0	0
ENSMUSG00000085077.1	0	0	0	0	0	0
ENSMUSG00000085078.1	0	0	0	0	0	0
ENSMUSG00000085080.1	0	0	0	0	0	0
ENSMUSG00000085081.1	0	0	0	0	0	0
ENSMUSG00000085083.1	0	0	0	0	0	0
ENSMUSG00000085084.7	10	0	0	0	0	0
ENSMUSG00000085085.2	0	1	7	4	4	7
ENSMUSG00000085087.1	0	0	0	0	2	0
ENSMUSG00000085088.1	0	0	0	0	0	0
ENSMUSG00000085089.1	0	0	0	0	0	0
ENSMUSG00000085090.1	0	0	0	0	0	0
ENSMUSG00000085091.1	0	0	0	0	0	0
ENSMUSG00000085093.1	0	0	0	0	0	0
ENSMUSG00000085095.2	0	0	0	0	1	0
ENSMUSG00000085097.1	0	0	0	0	0	0
ENSMUSG00000085100.1	0	0	0	0	0	0
ENSMUSG00000085101.7	30	36	65	37	26	69
ENSMUSG00000085102.1	0	0	0	2	0	0
ENSMUSG00000085104.1	0	0	0	0	0	0
ENSMUSG00000085105.2	0	0	0	5	2	0
ENSMUSG00000085106.1	0	0	0	0	0	0
ENSMUSG00000085108.1	0	0	0	0	0	0
ENSMUSG00000085109.1	0	0	0	0	0	0
ENSMUSG00000085110.1	0	0	0	0	0	0
ENSMUSG00000085112.1	0	11	0	0	4	0
ENSMUSG00000085113.1	0	0	0	0	0	0
ENSMUSG00000085114.1	0	0	0	0	0	0
ENSMUSG00000085118.2	0	0	0	0	0	0
ENSMUSG00000085120.1	0	0	0	0	0	0
ENSMUSG00000085121.2	0	0	0	0	0	0
ENSMUSG00000085122.1	0	0	0	0	1	2
ENSMUSG00000085123.1	0	0	0	0	0	0
ENSMUSG00000085124.1	0	0	0	0	0	0
ENSMUSG00000085125.7	0	0	0	0	0	0
ENSMUSG00000085126.1	0	0	0	0	0	3
ENSMUSG00000085127.1	0	0	0	0	0	0
ENSMUSG00000085129.1	0	0	0	0	0	0
ENSMUSG00000085130.1	0	0	0	0	0	0
ENSMUSG00000085132.1	0	0	0	0	0	0
ENSMUSG00000085133.2	8	12	19	11	15	19
ENSMUSG00000085134.1	0	0	0	0	0	0
ENSMUSG00000085135.7	0	0	0	0	0	0
ENSMUSG00000085141.1	0	0	1	1	1	0
ENSMUSG00000085142.1	0	0	0	0	0	0
ENSMUSG00000085143.1	6	1	0	0	2	0
ENSMUSG00000085145.1	0	0	0	0	0	0
ENSMUSG00000085146.1	0	0	0	0	0	0
ENSMUSG00000085147.1	0	0	0	0	0	0
ENSMUSG00000085148.1	10	40	35	40	34	35
ENSMUSG00000085150.1	0	0	0	0	0	0
ENSMUSG00000085151.7	0	0	0	2	1	0
ENSMUSG00000085152.1	35	57	33	64	24	19
ENSMUSG00000085154.7	0	0	0	0	0	0
ENSMUSG00000085156.7	212	586	247	466	451	564
ENSMUSG00000085157.1	0	0	0	0	0	0
ENSMUSG00000085158.1	0	0	3	0	0	0
ENSMUSG00000085160.1	0	0	0	0	0	0
ENSMUSG00000085161.1	0	0	0	0	0	0
ENSMUSG00000085162.7	0	0	0	0	0	0
ENSMUSG00000085165.1	0	0	0	0	0	0
ENSMUSG00000085166.1	0	0	0	0	0	0
ENSMUSG00000085167.1	0	0	0	0	1	0
ENSMUSG00000085168.2	0	0	0	0	1	0
ENSMUSG00000085169.1	1	1	7	10	3	4
ENSMUSG00000085170.1	0	0	0	0	0	0
ENSMUSG00000085171.7	0	0	0	0	0	0
ENSMUSG00000085174.1	0	0	0	0	0	0
ENSMUSG00000085175.7	3	0	8	0	2	0
ENSMUSG00000085176.1	0	0	0	0	0	0
ENSMUSG00000085177.1	0	0	0	0	0	0
ENSMUSG00000085178.1	0	0	0	0	1	4
ENSMUSG00000085179.1	0	0	0	0	0	0
ENSMUSG00000085180.1	3	1	0	1	3	0
ENSMUSG00000085181.1	0	0	0	0	0	0
ENSMUSG00000085182.1	0	0	0	0	0	0
ENSMUSG00000085183.1	0	0	0	0	0	0
ENSMUSG00000085184.9	0	0	0	0	3	0
ENSMUSG00000085185.9	0	0	0	0	0	0
ENSMUSG00000085187.1	0	0	0	0	0	0
ENSMUSG00000085188.1	0	0	0	0	0	0
ENSMUSG00000085189.1	7	17	1	0	2	0
ENSMUSG00000085192.1	0	0	0	0	0	0
ENSMUSG00000085193.1	0	0	0	0	0	0
ENSMUSG00000085194.1	0	0	0	1	2	3
ENSMUSG00000085196.1	0	7	0	2	1	0
ENSMUSG00000085197.7	0	0	0	0	1	0
ENSMUSG00000085198.1	0	0	0	0	0	0
ENSMUSG00000085199.1	0	0	0	0	0	4
ENSMUSG00000085201.1	0	0	0	0	0	0
ENSMUSG00000085203.1	0	0	2	0	0	0
ENSMUSG00000085204.1	0	0	0	0	2	0
ENSMUSG00000085205.1	0	0	0	0	0	0
ENSMUSG00000085206.1	0	0	0	0	0	0
ENSMUSG00000085207.1	8	0	0	10	2	6
ENSMUSG00000085208.3	341	249	307	370	287	270
ENSMUSG00000085209.1	0	0	0	0	0	0
ENSMUSG00000085211.2	0	0	0	0	1	0
ENSMUSG00000085213.1	0	0	0	0	0	0
ENSMUSG00000085217.1	0	0	0	0	0	0
ENSMUSG00000085218.7	0	0	0	0	0	0
ENSMUSG00000085221.2	0	0	0	0	0	0
ENSMUSG00000085222.1	0	0	0	0	0	0
ENSMUSG00000085223.1	0	0	0	0	0	0
ENSMUSG00000085224.2	0	0	0	0	0	0
ENSMUSG00000085225.1	0	0	0	0	0	0
ENSMUSG00000085227.1	20	3	41	24	39	15
ENSMUSG00000085228.1	0	0	0	0	1	0
ENSMUSG00000085229.1	0	0	0	0	0	0
ENSMUSG00000085230.1	0	0	0	0	0	0
ENSMUSG00000085234.1	0	0	0	0	0	0
ENSMUSG00000085235.1	0	0	0	0	0	0
ENSMUSG00000085236.3	0	1	0	4	0	3
ENSMUSG00000085237.2	0	0	0	0	0	0
ENSMUSG00000085238.1	0	0	0	0	0	0
ENSMUSG00000085239.1	0	9	0	1	4	5
ENSMUSG00000085240.1	0	0	0	0	0	0
ENSMUSG00000085241.7	110	108	136	167	138	134
ENSMUSG00000085242.1	0	0	0	0	0	0
ENSMUSG00000085244.8	0	0	0	0	0	0
ENSMUSG00000085245.1	0	0	0	0	0	0
ENSMUSG00000085246.1	0	0	0	0	0	0
ENSMUSG00000085247.1	0	0	0	0	0	0
ENSMUSG00000085248.2	0	0	0	0	0	0
ENSMUSG00000085249.1	0	0	0	0	1	0
ENSMUSG00000085250.1	0	0	0	0	0	0
ENSMUSG00000085251.1	0	0	0	0	0	0
ENSMUSG00000085252.1	0	0	0	0	0	0
ENSMUSG00000085253.3	0	0	0	0	0	0
ENSMUSG00000085255.1	0	9	0	3	0	2
ENSMUSG00000085256.1	0	0	0	0	0	0
ENSMUSG00000085257.2	0	0	0	0	0	0
ENSMUSG00000085260.7	0	0	0	3	1	0
ENSMUSG00000085261.1	0	0	0	0	0	0
ENSMUSG00000085262.1	0	0	0	0	0	0
ENSMUSG00000085263.1	0	0	0	0	0	0
ENSMUSG00000085264.1	0	0	0	0	0	0
ENSMUSG00000085265.1	0	0	0	0	0	0
ENSMUSG00000085267.1	0	0	0	0	1	0
ENSMUSG00000085269.1	0	0	0	0	0	0
ENSMUSG00000085271.7	6	7	6	0	2	0
ENSMUSG00000085274.1	0	0	0	0	1	2
ENSMUSG00000085275.1	0	0	0	2	0	0
ENSMUSG00000085277.1	0	0	0	0	0	0
ENSMUSG00000085278.1	0	0	0	0	0	0
ENSMUSG00000085279.1	0	0	0	0	0	0
ENSMUSG00000085280.1	0	0	0	0	0	0
ENSMUSG00000085282.8	0	0	0	8	0	0
ENSMUSG00000085284.1	0	0	0	0	0	0
ENSMUSG00000085285.1	0	0	0	3	1	0
ENSMUSG00000085286.1	0	0	0	0	0	0
ENSMUSG00000085287.8	0	0	0	9	0	2
ENSMUSG00000085289.1	0	0	0	0	0	0
ENSMUSG00000085292.1	0	0	0	0	0	0
ENSMUSG00000085293.2	0	0	0	0	0	0
ENSMUSG00000085295.7	0	0	0	0	0	0
ENSMUSG00000085297.1	0	0	0	0	0	0
ENSMUSG00000085298.2	0	0	1	0	1	5
ENSMUSG00000085301.1	0	0	0	0	0	0
ENSMUSG00000085303.3	0	0	0	0	0	0
ENSMUSG00000085304.1	0	0	0	0	0	0
ENSMUSG00000085305.1	0	0	0	0	0	0
ENSMUSG00000085307.1	0	0	0	0	0	0
ENSMUSG00000085310.7	0	0	0	0	0	4
ENSMUSG00000085311.1	0	0	0	0	0	7
ENSMUSG00000085312.1	0	0	0	0	0	0
ENSMUSG00000085314.1	0	0	0	0	0	0
ENSMUSG00000085315.7	4	4	5	0	3	0
ENSMUSG00000085316.1	0	17	4	13	9	10
ENSMUSG00000085317.1	0	0	0	0	0	0
ENSMUSG00000085318.1	0	0	0	0	0	0
ENSMUSG00000085319.1	0	0	0	0	0	9
ENSMUSG00000085320.1	0	0	0	0	0	0
ENSMUSG00000085321.1	0	0	0	0	0	0
ENSMUSG00000085322.1	15	16	0	10	6	17
ENSMUSG00000085323.1	0	0	0	0	0	0
ENSMUSG00000085324.1	0	0	0	0	0	0
ENSMUSG00000085325.7	0	0	0	0	0	0
ENSMUSG00000085326.1	0	0	0	0	0	0
ENSMUSG00000085327.1	11	0	22	32	30	21
ENSMUSG00000085329.1	0	0	0	0	0	0
ENSMUSG00000085330.1	0	0	0	0	0	0
ENSMUSG00000085331.1	0	0	0	0	0	0
ENSMUSG00000085333.1	0	0	0	0	0	0
ENSMUSG00000085334.7	13	6	2	5	12	24
ENSMUSG00000085335.1	0	0	0	0	0	0
ENSMUSG00000085336.1	0	0	0	0	1	0
ENSMUSG00000085337.1	5	2	1	0	3	10
ENSMUSG00000085338.1	0	0	7	0	1	6
ENSMUSG00000085345.1	0	0	8	0	0	0
ENSMUSG00000085347.1	4	10	4	4	5	2
ENSMUSG00000085348.1	0	0	0	0	0	0
ENSMUSG00000085350.1	0	0	0	0	0	0
ENSMUSG00000085351.1	0	0	0	0	0	0
ENSMUSG00000085352.1	0	0	5	0	0	0
ENSMUSG00000085353.2	0	0	0	0	0	0
ENSMUSG00000085354.1	0	0	0	0	0	0
ENSMUSG00000085355.2	46	52	35	48	41	95
ENSMUSG00000085357.1	0	0	0	0	0	0
ENSMUSG00000085358.1	0	0	0	0	0	0
ENSMUSG00000085359.1	0	0	0	0	0	0
ENSMUSG00000085360.1	22	20	3	13	3	12
ENSMUSG00000085363.1	0	0	0	0	0	0
ENSMUSG00000085368.1	0	0	0	0	0	0
ENSMUSG00000085369.1	0	0	0	0	0	0
ENSMUSG00000085372.1	0	4	0	4	0	3
ENSMUSG00000085375.1	0	0	0	0	0	0
ENSMUSG00000085376.1	0	0	0	0	0	0
ENSMUSG00000085377.1	0	0	0	0	0	0
ENSMUSG00000085378.1	0	0	0	0	0	0
ENSMUSG00000085379.1	26	5	2	6	7	3
ENSMUSG00000085380.1	0	0	0	0	0	0
ENSMUSG00000085382.1	0	0	0	0	0	0
ENSMUSG00000085383.1	0	0	0	0	0	0
ENSMUSG00000085385.7	575	645	399	563	534	570
ENSMUSG00000085386.1	0	0	0	0	0	0
ENSMUSG00000085387.1	0	0	0	0	0	0
ENSMUSG00000085388.1	0	0	0	0	0	0
ENSMUSG00000085389.7	5	14	11	13	8	5
ENSMUSG00000085390.1	0	0	0	0	0	0
ENSMUSG00000085391.1	0	0	0	0	0	0
ENSMUSG00000085393.1	0	0	0	0	0	0
ENSMUSG00000085394.1	0	0	0	0	0	0
ENSMUSG00000085395.1	0	0	0	5	2	0
ENSMUSG00000085396.7	372	400	203	232	221	330
ENSMUSG00000085397.1	0	0	0	0	0	0
ENSMUSG00000085398.1	0	0	0	0	0	0
ENSMUSG00000085399.7	11	0	0	1	1	2
